,operating_frequency,S11 (dB20),S21 (dB20),NF (dB10),Lg,Ls,Ld,W
1406,2980000000,-24.09118823785275,13.36344645887809,2.181676696756805,3e-09,8.333333e-10,5.777778e-09,0.0002111111
1407,2920000000,-21.04541953302322,13.55108912233775,2.149335394402704,3e-09,8.888889e-10,5.777778e-09,0.0002111111
1408,2920000000,-18.98229923988765,13.31735063659606,2.169717868779784,3e-09,9.444444e-10,5.777778e-09,0.0002111111
1409,2920000000,-17.35685013894137,13.08945152254817,2.190935599538474,3e-09,1e-09,5.777778e-09,0.0002111111
1410,2980000000,-17.44843347886833,14.96530476395223,2.077210917703531,3.333333e-09,5e-10,5.777778e-09,0.0002111111
1411,2920000000,-20.34370526102811,15.11111552061909,2.047187736797377,3.333333e-09,5.555556e-10,5.777778e-09,0.0002111111
1412,2920000000,-24.27343683909397,14.83075784560143,2.065004206158585,3.333333e-09,6.111111e-10,5.777778e-09,0.0002111111
1413,2920000000,-30.15927600819589,14.55871448234472,2.083713545425131,3.333333e-09,6.666667e-10,5.777778e-09,0.0002111111
1414,2860000000,-41.63392053529932,14.63670271744721,2.052301290023281,3.333333e-09,7.222222e-10,5.777778e-09,0.0002111111
1415,2860000000,-29.94963495061324,14.38109162072913,2.070500624329633,3.333333e-09,7.777778e-10,5.777778e-09,0.0002111111
1416,2860000000,-24.47067134986251,14.13245768046923,2.089516394216508,3.333333e-09,8.333333e-10,5.777778e-09,0.0002111111
1417,2800000000,-21.27349179243154,14.12090529737867,2.056741986672749,3.333333e-09,8.888889e-10,5.777778e-09,0.0002111111
1418,2800000000,-19.16564150915199,13.88609419540143,2.07511522274388,3.333333e-09,9.444444e-10,5.777778e-09,0.0002111111
1419,2800000000,-17.5106088411381,13.65721496074481,2.09423570065038,3.333333e-09,1e-09,5.777778e-09,0.0002111111
1420,2800000000,-17.22321894304366,15.98014995640286,1.949794651932873,3.666667e-09,5e-10,5.777778e-09,0.0002111111
1421,2800000000,-20.05646859650721,15.68935179930827,1.965017826380468,3.666667e-09,5.555556e-10,5.777778e-09,0.0002111111
1422,2800000000,-23.87111440921525,15.40748476440648,1.981047632500723,3.666667e-09,6.111111e-10,5.777778e-09,0.0002111111
1423,2800000000,-29.65131230903573,15.13408350022123,1.997871434737843,3.666667e-09,6.666667e-10,5.777778e-09,0.0002111111
1424,2740000000,-37.5481580553387,14.98596541120014,1.966393341873257,3.666667e-09,7.222222e-10,5.777778e-09,0.0002111111
1425,2740000000,-30.41161291467821,14.7291298892709,1.982604905245938,3.666667e-09,7.777778e-10,5.777778e-09,0.0002111111
1426,2740000000,-24.84139820071254,14.47936564507409,1.999544331776413,3.666667e-09,8.333333e-10,5.777778e-09,0.0002111111
1427,2740000000,-21.54292615264015,14.23633797197433,2.017199795657216,3.666667e-09,8.888889e-10,5.777778e-09,0.0002111111
1428,2740000000,-19.25675132291533,13.99973195823048,2.035559249443237,3.666667e-09,9.444444e-10,5.777778e-09,0.0002111111
1429,2680000000,-17.56871606412687,13.76401639278821,2.000334491560509,3.666667e-09,1e-09,5.777778e-09,0.0002111111
1430,2740000000,-17.07175216809679,16.09922754442424,1.915325827395815,4e-09,5e-10,5.777778e-09,0.0002111111
1431,2680000000,-19.77989300714394,15.80957873019116,1.885139390728956,4e-09,5.555556e-10,5.777778e-09,0.0002111111
1432,2680000000,-23.57162054325622,15.5263794059138,1.899222595157517,4e-09,6.111111e-10,5.777778e-09,0.0002111111
1433,2680000000,-29.71774583663016,15.2517308853685,1.914011031787441,4e-09,6.666667e-10,5.777778e-09,0.0002111111
1434,2680000000,-41.69448899763069,14.98518702761915,1.929494533373987,4e-09,7.222222e-10,5.777778e-09,0.0002111111
1435,2680000000,-29.9895508221479,14.72633105751804,1.945662701163382,4e-09,7.777778e-10,5.777778e-09,0.0002111111
1436,2620000000,-24.76207202841287,14.36333866163996,1.912314506450079,4e-09,8.333333e-10,5.777778e-09,0.0002111111
1437,2620000000,-21.6314530421959,14.11947986937337,1.92770972648133,4e-09,8.888889e-10,5.777778e-09,0.0002111111
1438,2620000000,-19.37574986949506,13.88206918552481,1.943733985160078,4e-09,9.444444e-10,5.777778e-09,0.0002111111
1439,2620000000,-17.65135923386021,13.65080791893543,1.96037768095518,4e-09,1e-09,5.777778e-09,0.0002111111
1440,2620000000,-17.00991889266967,15.99706914275632,1.837064309975304,4.333333e-09,5e-10,5.777778e-09,0.0002111111
1441,2620000000,-19.73265174622522,15.70225088815173,1.850420416769616,4.333333e-09,5.555556e-10,5.777778e-09,0.0002111111
1442,2620000000,-23.27328948218723,15.41677498015224,1.864438776916379,4.333333e-09,6.111111e-10,5.777778e-09,0.0002111111
1443,2560000000,-28.48567952532932,14.93780669871447,1.833032223826727,4.333333e-09,6.666667e-10,5.777778e-09,0.0002111111
1444,2560000000,-39.33046765156974,14.67060849284556,1.846322432303495,4.333333e-09,7.222222e-10,5.777778e-09,0.0002111111
1445,2560000000,-31.02097778138738,14.41108968229361,1.860221557362356,4.333333e-09,7.777778e-10,5.777778e-09,0.0002111111
1446,2560000000,-25.07905398913409,14.15886355054772,1.874721405815592,4.333333e-09,8.333333e-10,5.777778e-09,0.0002111111
1447,2560000000,-21.68655194895969,13.91356856943984,1.889813611797026,4.333333e-09,8.888889e-10,5.777778e-09,0.0002111111
1448,2560000000,-19.36064208116538,13.67486669639052,1.905489647621039,4.333333e-09,9.444444e-10,5.777778e-09,0.0002111111
1449,2560000000,-17.61422541734142,13.44244173309661,1.92174083465091,4.333333e-09,1e-09,5.777778e-09,0.0002111111
1450,2560000000,-16.88931822856779,15.7950284948325,1.80393725249793,4.666667e-09,5e-10,5.777778e-09,0.0002111111
1451,2500000000,-19.59927272928392,15.224890101024,1.773258331416258,4.666667e-09,5.555556e-10,5.777778e-09,0.0002111111
1452,2500000000,-23.33118286197018,14.93912200089678,1.78509093792311,4.666667e-09,6.111111e-10,5.777778e-09,0.0002111111
1453,2500000000,-29.38677388450669,14.66210848934154,1.797502765839386,4.666667e-09,6.666667e-10,5.777778e-09,0.0002111111
1454,2500000000,-49.7814525546675,14.39337779624142,1.810486763493348,4.666667e-09,7.222222e-10,5.777778e-09,0.0002111111
1455,2500000000,-30.85032031508781,14.13249124336729,1.824035713156855,4.666667e-09,7.777778e-10,5.777778e-09,0.0002111111
1456,2500000000,-24.87481074073127,13.8790407813926,1.838142240037488,4.666667e-09,8.333333e-10,5.777778e-09,0.0002111111
1457,2500000000,-21.52988588648259,13.63264664549944,1.85279882132103,4.666667e-09,8.888889e-10,5.777778e-09,0.0002111111
1458,2440000000,-19.31044676498384,13.06027608826977,1.817147015990975,4.666667e-09,9.444444e-10,5.777778e-09,0.0002111111
1459,2440000000,-17.63201835850917,12.82778743715648,1.830865746753676,4.666667e-09,1e-09,5.777778e-09,0.0002111111
1460,2440000000,-16.9250322802366,15.19328405218007,1.728322409179098,5e-09,5e-10,5.777778e-09,0.0002111111
1461,2440000000,-19.69350186797141,14.89662461276534,1.739266298225024,5e-09,5.555556e-10,5.777778e-09,0.0002111111
1462,2440000000,-23.41667204019512,14.60941556682092,1.750753644459156,5e-09,6.111111e-10,5.777778e-09,0.0002111111
1463,2440000000,-29.25358478018755,14.33112316121721,1.762778287234445,5e-09,6.666667e-10,5.777778e-09,0.0002111111
1464,2440000000,-38.09526267149716,14.06125341287975,1.775333915512121,5e-09,7.222222e-10,5.777778e-09,0.0002111111
1465,2440000000,-29.75165708031302,13.79934884436145,1.788414075278054,5e-09,7.777778e-10,5.777778e-09,0.0002111111
1466,2380000000,-24.61688902342953,13.17764039964692,1.754410056955851,5e-09,8.333333e-10,5.777778e-09,0.0002111111
1467,2380000000,-21.57465301684075,12.93156701356833,1.766576000815914,5e-09,8.888889e-10,5.777778e-09,0.0002111111
1468,2380000000,-19.3519996548159,12.69209287861658,1.779225506626865,5e-09,9.444444e-10,5.777778e-09,0.0002111111
1469,2380000000,-17.64321775112779,12.4589014384532,1.792352722046569,5e-09,1e-09,5.777778e-09,0.0002111111
1470,2380000000,-16.95863571023875,14.82930646928604,1.695322746425794,5.333333e-09,5e-10,5.777778e-09,0.0002111111
1471,2380000000,-19.71187068285391,14.53148220348477,1.705851863118773,5.333333e-09,5.555556e-10,5.777778e-09,0.0002111111
1472,2380000000,-23.36787429976205,14.24324119877353,1.716885118848403,5.333333e-09,6.111111e-10,5.777778e-09,0.0002111111
1473,2380000000,-28.78878496563949,13.96403075332563,1.728417038924627,5.333333e-09,6.666667e-10,5.777778e-09,0.0002111111
1474,2380000000,-34.45305541736134,13.69334095766627,1.740442018575546,5.333333e-09,7.222222e-10,5.777778e-09,0.0002111111
1475,2320000000,-29.33809213020304,13.04370655696084,1.707017054549825,5.333333e-09,7.777778e-10,5.777778e-09,0.0002111111
1476,2320000000,-24.7471950975414,12.79004318331483,1.718123337145548,5.333333e-09,8.333333e-10,5.777778e-09,0.0002111111
1477,2320000000,-21.60499911871307,12.54337867600963,1.72968433108233,5.333333e-09,8.888889e-10,5.777778e-09,0.0002111111
1478,2320000000,-19.35362785576278,12.30336675544032,1.741694972990469,5.333333e-09,9.444444e-10,5.777778e-09,0.0002111111
1479,2320000000,-17.63532084179065,12.06968412392881,1.754150098957166,5.333333e-09,1e-09,5.777778e-09,0.0002111111
1480,2320000000,-16.97555025770366,14.44402601277473,1.662688075308286,5.666667e-09,5e-10,5.777778e-09,0.0002111111
1481,2320000000,-19.71646981219362,14.14541698777141,1.672709128923774,5.666667e-09,5.555556e-10,5.777778e-09,0.0002111111
1482,2320000000,-23.32523910238129,13.85647703459588,1.683198021354632,5.666667e-09,6.111111e-10,5.777778e-09,0.0002111111
1483,2320000000,-28.49520222272459,13.57664093267543,1.694149925632781,5.666667e-09,6.666667e-10,5.777778e-09,0.0002111111
1484,2320000000,-33.10578107163906,13.30538828206863,1.705559901618819,5.666667e-09,7.222222e-10,5.777778e-09,0.0002111111
1485,2260000000,-29.4058577648073,12.64755633280541,1.671767099523718,5.666667e-09,7.777778e-10,5.777778e-09,0.0002111111
1486,2260000000,-24.73920543098657,12.39349468797229,1.68223056032893,5.666667e-09,8.333333e-10,5.777778e-09,0.0002111111
1487,2260000000,-21.58981307734142,12.14646557321765,1.693116704850734,5.666667e-09,8.888889e-10,5.777778e-09,0.0002111111
1488,2260000000,-19.33985302371504,11.9061181489499,1.704421097270349,5.666667e-09,9.444444e-10,5.777778e-09,0.0002111111
1489,2260000000,-17.6240280829807,11.67212522156389,1.716139213258662,5.666667e-09,1e-09,5.777778e-09,0.0002111111
1490,2260000000,-16.99385338225992,14.0497528403451,1.630256310519573,6e-09,5e-10,5.777778e-09,0.0002111111
1491,2260000000,-19.74009683178459,13.75067929218354,1.639693067579137,6e-09,5.555556e-10,5.777778e-09,0.0002111111
1492,2260000000,-23.36017002089362,13.46131960859533,1.649564078460237,6e-09,6.111111e-10,5.777778e-09,0.0002111111
1493,2260000000,-28.56306103397059,13.18110177011608,1.659865120671536,6e-09,6.666667e-10,5.777778e-09,0.0002111111
1494,2260000000,-33.2079967008892,12.90949970456281,1.670591872786054,6e-09,7.222222e-10,5.777778e-09,0.0002111111
1495,2200000000,-28.98348915170052,12.25096689020671,1.636946181809751,6e-09,7.777778e-10,5.777778e-09,0.0002111111
1496,2200000000,-24.6088978229227,11.99673889576992,1.646709341509323,6e-09,8.333333e-10,5.777778e-09,0.0002111111
1497,2200000000,-21.53641877643283,11.74955158933038,1.656865439478081,6e-09,8.888889e-10,5.777778e-09,0.0002111111
1498,2200000000,-19.31455015117706,11.50905265270237,1.667410618898592,6e-09,9.444444e-10,5.777778e-09,0.0002111111
1499,2200000000,-17.61164472811989,11.27491365536283,1.678340944712619,6e-09,1e-09,5.777778e-09,0.0002111111
1500,3100000000,-17.83917464175987,13.22708211309394,2.159202424880615,3e-09,5e-10,6.222222e-09,0.0002111111
1501,3040000000,-20.76726756704219,13.54289942027025,2.130333452023129,3e-09,5.555556e-10,6.222222e-09,0.0002111111
1502,3040000000,-25.0613577400099,13.26414677461044,2.149615848065169,3e-09,6.111111e-10,6.222222e-09,0.0002111111
1503,3040000000,-32.39412673192886,12.99347991001974,2.169900420793193,3e-09,6.666667e-10,6.222222e-09,0.0002111111
1504,2980000000,-37.7675317205938,13.31271182527029,2.139261129776075,3e-09,7.222222e-10,6.222222e-09,0.0002111111
1505,2980000000,-28.70287766605911,13.05852022433506,2.159174010785112,3e-09,7.777778e-10,6.222222e-09,0.0002111111
1506,2980000000,-23.83575844996824,12.81114554639097,2.180000535569099,3e-09,8.333333e-10,6.222222e-09,0.0002111111
1507,2920000000,-20.88507405284905,13.11326862587125,2.147552723485081,3e-09,8.888889e-10,6.222222e-09,0.0002111111
1508,2920000000,-18.85302941500338,12.87977469575606,2.167844190282123,3e-09,9.444444e-10,6.222222e-09,0.0002111111
1509,2920000000,-17.24975169554116,12.65209688909543,2.188969340938802,3e-09,1e-09,6.222222e-09,0.0002111111
1510,2920000000,-17.61148003332166,14.95950959843668,2.029091355011331,3.333333e-09,5e-10,6.222222e-09,0.0002111111
1511,2920000000,-20.56763760417395,14.67087170000887,2.045921081391204,3.333333e-09,5.555556e-10,6.222222e-09,0.0002111111
1512,2920000000,-24.59924796939646,14.39093789810452,2.063657368192978,3.333333e-09,6.111111e-10,6.222222e-09,0.0002111111
1513,2920000000,-30.6416746877423,14.11927434509506,2.082284538877782,3.333333e-09,6.666667e-10,6.222222e-09,0.0002111111
1514,2860000000,-41.80772591162898,14.34602369811362,2.050774399080393,3.333333e-09,7.222222e-10,6.222222e-09,0.0002111111
1515,2860000000,-29.42665872989765,14.09092816404335,2.068886813552559,3.333333e-09,7.777778e-10,6.222222e-09,0.0002111111
1516,2860000000,-24.18420059335093,13.84276778624875,2.087813816483833,3.333333e-09,8.333333e-10,6.222222e-09,0.0002111111
1517,2800000000,-21.1534793214893,14.01190149934663,2.054930716230784,3.333333e-09,8.888889e-10,6.222222e-09,0.0002111111
1518,2800000000,-19.06406299619461,13.77765751519631,2.073210420673226,3.333333e-09,9.444444e-10,6.222222e-09,0.0002111111
1519,2800000000,-17.4250692758673,13.54930711635707,2.092235644965192,3.333333e-09,1e-09,6.222222e-09,0.0002111111
1520,2800000000,-17.39942114467517,15.86485706882847,1.948591227136574,3.666667e-09,5e-10,6.222222e-09,0.0002111111
1521,2800000000,-20.27676974917807,15.57502650655313,1.963734650048108,3.666667e-09,5.555556e-10,6.222222e-09,0.0002111111
1522,2800000000,-24.16416078854455,15.29404947641961,1.979682512269409,3.666667e-09,6.111111e-10,6.222222e-09,0.0002111111
1523,2800000000,-29.99973721956743,15.02146882822305,1.996422262048454,3.666667e-09,6.666667e-10,6.222222e-09,0.0002111111
1524,2740000000,-38.99301760211379,15.07524482327265,1.964844358786573,3.666667e-09,7.222222e-10,6.222222e-09,0.0002111111
1525,2740000000,-30.11265384115654,14.81926726376435,1.980966921725802,3.666667e-09,7.777778e-10,6.222222e-09,0.0002111111
1526,2740000000,-24.63672233117275,14.57030417973128,1.997815357854036,3.666667e-09,8.333333e-10,6.222222e-09,0.0002111111
1527,2740000000,-21.40010815344898,14.32802593238141,2.015377924158219,3.666667e-09,8.888889e-10,6.222222e-09,0.0002111111
1528,2680000000,-19.1787281505719,14.2948129013605,1.981509848346784,3.666667e-09,9.444444e-10,6.222222e-09,0.0002111111
1529,2680000000,-17.54904915873865,14.06576065526827,1.998300593995057,3.666667e-09,1e-09,6.222222e-09,0.0002111111
1530,2740000000,-17.20733896916764,16.18329828307423,1.914116857217472,4e-09,5e-10,6.222222e-09,0.0002111111
1531,2680000000,-19.94750771186717,16.10269117457008,1.883839553001444,4e-09,5.555556e-10,6.222222e-09,0.0002111111
1532,2680000000,-23.78919324017254,15.82065837643273,1.89783917007294,4e-09,6.111111e-10,6.222222e-09,0.0002111111
1533,2680000000,-30.01111479954946,15.54709837496843,1.912541776903935,4e-09,6.666667e-10,6.222222e-09,0.0002111111
1534,2680000000,-39.5123268953068,15.28157209621336,1.927937283742569,4e-09,7.222222e-10,6.222222e-09,0.0002111111
1535,2620000000,-29.48392903117849,15.1104142967092,1.895895423421808,4e-09,7.777778e-10,6.222222e-09,0.0002111111
1536,2620000000,-24.79686442627774,14.86067522115331,1.910559073847974,4e-09,8.333333e-10,6.222222e-09,0.0002111111
1537,2620000000,-21.62878852255941,14.61765210327884,1.925859120021493,4e-09,8.888889e-10,6.222222e-09,0.0002111111
1538,2620000000,-19.36685443892002,14.38103101439432,1.941786214245004,4e-09,9.444444e-10,6.222222e-09,0.0002111111
1539,2620000000,-17.64275910829657,14.15051673266848,1.958330832036051,4e-09,1e-09,6.222222e-09,0.0002111111
1540,2620000000,-17.09043812251252,16.48671312754449,1.835840502555134,4.333333e-09,5e-10,6.222222e-09,0.0002111111
1541,2620000000,-19.80749211471735,16.19315880893854,1.849114384718047,4.333333e-09,5.555556e-10,6.222222e-09,0.0002111111
1542,2620000000,-23.31195807362463,15.90886451915535,1.863048188029668,4.333333e-09,6.111111e-10,6.222222e-09,0.0002111111
1543,2560000000,-28.78798375455752,15.60706484548443,1.831542648185959,4.333333e-09,6.666667e-10,6.222222e-09,0.0002111111
1544,2560000000,-41.65231681033902,15.34080281028913,1.844743076772414,4.333333e-09,7.222222e-10,6.222222e-09,0.0002111111
1545,2560000000,-31.12864940683247,15.08216793819767,1.858550178932062,4.333333e-09,7.777778e-10,6.222222e-09,0.0002111111
1546,2560000000,-25.08542318644215,14.8307774272785,1.872955833502472,4.333333e-09,8.333333e-10,6.222222e-09,0.0002111111
1547,2560000000,-21.68706713039892,14.58627332384532,1.887951747412049,4.333333e-09,8.888889e-10,6.222222e-09,0.0002111111
1548,2560000000,-19.36276097808395,14.34832084905867,1.903529466410969,4.333333e-09,9.444444e-10,6.222222e-09,0.0002111111
1549,2500000000,-17.64041684851596,13.97816990986897,1.86788042327597,4.333333e-09,1e-09,6.222222e-09,0.0002111111
1550,2560000000,-16.90865705643877,16.4596548650085,1.802707366438064,4.666667e-09,5e-10,6.222222e-09,0.0002111111
1551,2500000000,-19.626034260066,16.03525117787399,1.771935530648131,4.666667e-09,5.555556e-10,6.222222e-09,0.0002111111
1552,2500000000,-23.34840944934405,15.75040123569769,1.783682130690861,4.666667e-09,6.111111e-10,6.222222e-09,0.0002111111
1553,2500000000,-29.35353745894854,15.47425542140351,1.79600554198988,4.666667e-09,6.666667e-10,6.222222e-09,0.0002111111
1554,2500000000,-45.26106739385024,15.20634557853479,1.808898779966052,4.666667e-09,7.222222e-10,6.222222e-09,0.0002111111
1555,2500000000,-30.76271693427835,14.94623636646947,1.822354694966015,4.666667e-09,7.777778e-10,6.222222e-09,0.0002111111
1556,2500000000,-24.86894865282649,14.69352281158795,1.836365981139781,4.666667e-09,8.333333e-10,6.222222e-09,0.0002111111
1557,2440000000,-21.59151162845738,14.22266722513653,1.802051322667997,4.666667e-09,8.888889e-10,6.222222e-09,0.0002111111
1558,2440000000,-19.40396848189047,13.98448454426339,1.815155749008081,4.666667e-09,9.444444e-10,6.222222e-09,0.0002111111
1559,2440000000,-17.70393942341472,13.75249095925307,1.828771735306225,4.666667e-09,1e-09,6.222222e-09,0.0002111111
1560,2440000000,-16.91198289064904,16.11135866211399,1.727077648635313,5e-09,5e-10,6.222222e-09,0.0002111111
1561,2440000000,-19.65917283789415,15.81549312456074,1.737937168825105,5e-09,5.555556e-10,6.222222e-09,0.0002111111
